SYSTEM_ID,CASE_ID,CASE_ID,LG_USER_ID,LG_ID_SOGGETTO,LG_LOG_TIME,LG_TERMINAL_NAME,LG_IP_ADDRESS,LG_MAC_ADDRESS,LG_CHANNEL,LG_ROLE,LG_CDR_NAME,LG_ID_SUCCURSALE,LG_ID_BANCA,LG_OPERATION_CODE,LG_NUMERO_CONTO_PARTENZA,LG_DIVISA_PARTENZA,LG_IMPORTO_PARTENZA,LG_NUMERO_CONTO_ARRIVO,LG_DIVISA_ARRIVO,LG_IMPORTO_ARRIVO,LG_VALUTA_OPERAZIONE,LG_TIPO_TITOLO,LG_ID_SOGGETTO_TRATTATO,LG_NUMERO_ORDINE,LG_OPERATION_RESULT,LG_OPCODE_DESCRIPTION,LG_APPLICATION,LG_APPLICATION_RESPONSIBLE,LG_OPERATION_TYPE,LG_OPERATION_FROM,LG_PROCESS_CODE,LG_SUBPROCESS_CODE,LG_LOG_TIME_TIMESTAMP
MySella,,5297,SHBADQ,1737200,16/01/2025 13:01:15,,213.218.53.172,,INTRANET,DIPENDENTE,099L17,,1483455,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,16-JAN-25 01.01.15.594000 PM
MySella,,13001715,CS021,11078506,07/01/2025 09:27:43,,213.218.53.172,,INTRANET,DIPGRUPPO,CS0934,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,07-JAN-25 09.27.43.682000 AM
MySella,13002564,,GBS10180,-1,15/01/2025 10:39:11,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,15-JAN-25 10.39.11.419000 AM
MySella,13003015,,GBS10763,-1,07/01/2025 09:34:19,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.34.19.953000 AM
MySella,13003015,,GBS10763,-1,07/01/2025 09:48:29,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.48.29.001000 AM
MySella,13001483,,GBS08903,-1,27/01/2025 09:15:35,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JAN-25 09.15.35.766000 AM
MySella,,15422,STS419,9169796,20/01/2025 09:30:45,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0212,,1483455,RUMODHR_FLGT_FN_BCH,,,,,,,,,,,SUCCESS,HR user tries to load Funzioni Batch,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,20-JAN-25 09.30.45.525000 AM
MySella,13001871,,GBS09391,-1,27/01/2025 21:37:54,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JAN-25 09.37.54.206000 PM
MySella,,13000889,BL260,688445,08/01/2025 15:03:55,,213.218.53.172,,INTRANET,DIPGRUPPO,BL0034,,1,RUMODHR_BORE_INSERT,,,,,,,,,,,SUCCESS,Aggiornamento dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,08-JAN-25 03.03.55.796000 PM
MySella,9439,,GBS04669,-1,17/01/2025 08:37:28,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,17-JAN-25 08.37.28.521000 AM
MySella,17880,17880,SIB591,11824132,07/01/2025 09:47:06,,213.218.53.172,,INTRANET,DIPENDENTE,099G12,,1367924,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.47.06.566000 AM
MySella,13000665,,GBS07929,-1,07/01/2025 09:19:18,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.19.18.573000 AM
MySella,6992,,GBS00752,-1,07/01/2025 09:42:54,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.42.54.998000 AM
MySella,7474,7474,CS237,444453,07/01/2025 09:26:46,,213.218.53.172,,INTRANET,DIPGRUPPO,CS0240,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.26.46.913000 AM
MySella,7072,7072,CS148,1340139,27/01/2025 09:18:52,,213.218.53.172,,INTRANET,DIPGRUPPO,CS0150,,1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JAN-25 09.18.52.623000 AM
MySella,,13003015,SHBAD5,13360826,07/01/2025 09:34:24,,213.218.53.172,,INTRANET,DIPENDENTE,099C24,,1483455,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,07-JAN-25 09.34.24.882000 AM
MySella,13001325,,GBS08728,-1,03/01/2025 12:56:25,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,03-JAN-25 12.56.25.777000 PM
MySella,18514,,GBS06952,-1,27/01/2025 10:01:08,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JAN-25 10.01.08.032000 AM
MySella,16614,,GBS06133,-1,07/01/2025 09:19:00,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.19.00.901000 AM
MySella,,12070671,SIB691,3004342,07/01/2025 09:50:29,,213.218.53.172,,INTRANET,DIPENDENTE,018818,,1367924,RUMODHR_BORE_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,07-JAN-25 09.50.29.498000 AM
MySella,7429,,GBS01262,-1,10/01/2025 08:27:12,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,10-JAN-25 08.27.12.785000 AM
MySella,13002061,,GBS10393,-1,31/01/2025 19:22:16,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,31-JAN-25 07.22.16.781000 PM
MySella,13002735,,GBS10414,-1,27/01/2025 08:57:20,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JAN-25 08.57.20.569000 AM
MySella,10944,,GBS08336,-1,07/01/2025 09:44:01,,80.182.240.142,,INTERNET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.44.01.598000 AM
MySella,13001883,,GBS09403,-1,07/01/2025 09:23:16,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.23.16.723000 AM
MySella,13002889,,GBS10606,-1,22/01/2025 14:52:51,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,22-JAN-25 02.52.51.312000 PM
MySella,13001824,,GBS09362,-1,07/01/2025 09:47:43,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.47.43.404000 AM
MySella,13003178,,GBS11042,-1,07/01/2025 09:25:55,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,FAILURE - DB Exception occurred,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.25.55.168000 AM
MySella,13000927,,GBS08279,-1,07/01/2025 09:35:46,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.35.46.175000 AM
MySella,13003179,,GBS11043,-1,27/01/2025 08:56:31,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,FAILURE - DB Exception occurred,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JAN-25 08.56.31.229000 AM
MySella,,13003095,SHBAD9,13403065,07/01/2025 09:37:39,,213.218.53.172,,INTRANET,DIPENDENTE,099C79,,1483455,RUMODHR_FNAZ_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per invio adesione Fondo Nazionale,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,07-JAN-25 09.37.39.990000 AM
MySella,17508,,GBS06509,-1,07/01/2025 09:18:59,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.18.59.088000 AM
MySella,7789,,GBS01588,-1,07/01/2025 09:34:16,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.34.16.089000 AM
MySella,,13003013,BSADD,13091301,21/01/2025 11:10:43,,213.218.53.172,,INTRANET,DIPENDENTE,099M02,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,21-JAN-25 11.10.43.201000 AM
MySella,6672,,GBS03910,-1,07/01/2025 09:54:32,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.54.32.890000 AM
MySella,13003015,,GBS10763,-1,07/01/2025 09:34:17,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.34.17.996000 AM
MySella,13000122,,GBS08337,-1,20/01/2025 16:43:32,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,20-JAN-25 04.43.32.114000 PM
MySella,13002463,,GBS10063,-1,30/01/2025 11:31:24,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,30-JAN-25 11.31.24.545000 AM
MySella,7424,,GBS01229,-1,22/01/2025 14:52:45,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,22-JAN-25 02.52.45.941000 PM
MySella,10027,,GBS05092,-1,07/01/2025 09:30:41,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.30.41.074000 AM
MySella,,,GBSPROKA9,-1,27/01/2025 17:05:30,,213.218.53.172,,INTRANET,PromotoriBPAGateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JAN-25 05.05.30.212000 PM
MySella,13000860,,GBS09609,-1,07/01/2025 10:09:47,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 10.09.47.402000 AM
MySella,13002006,,GBS09535,-1,26/01/2025 18:38:45,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-JAN-25 06.38.45.933000 PM
MySella,14621,,GBS05837,-1,07/01/2025 09:57:31,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.57.31.416000 AM
MySella,13002220,,GBS09735,-1,13/01/2025 12:39:02,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,13-JAN-25 12.39.02.151000 PM
MySella,15706,,GBS09831,-1,08/01/2025 15:41:11,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,08-JAN-25 03.41.11.045000 PM
MySella,13001269,,GBS08664,-1,07/01/2025 09:54:40,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.54.40.252000 AM
MySella,13002005,,GBS09534,-1,07/01/2025 08:55:05,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 08.55.05.066000 AM
MySella,13001316,,GBS08719,-1,07/01/2025 10:09:35,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 10.09.35.251000 AM
MySella,,18015,SHBS71,11880517,17/01/2025 09:01:20,,213.218.53.172,,INTRANET,DIPENDENTE,099C79,,1483455,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,17-JAN-25 09.01.20.001000 AM
MySella,19500,,GBS07207,-1,20/01/2025 22:13:34,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,20-JAN-25 10.13.34.969000 PM
MySella,13000165,,GBS08448,-1,13/01/2025 08:37:23,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,13-JAN-25 08.37.23.309000 AM
MySella,13003134,,GBS10987,-1,30/01/2025 15:10:00,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,30-JAN-25 03.10.00.829000 PM
MySella,7474,7474,CS237,444453,07/01/2025 09:26:38,,213.218.53.172,,INTRANET,DIPGRUPPO,CS0240,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.26.38.624000 AM
MySella,13002184,,GBS09722,-1,07/01/2025 09:46:51,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.46.51.747000 AM
MySella,5802,,GBS06973,-1,21/01/2025 11:45:38,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,21-JAN-25 11.45.38.200000 AM
MySella,,10677,BS01O,8415699,07/01/2025 09:22:52,,213.218.53.172,,INTRANET,DIPENDENTE,0Q3401,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,07-JAN-25 09.22.52.025000 AM
MySella,13002734,,GBS10413,-1,13/01/2025 12:07:08,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,13-JAN-25 12.07.08.231000 PM
MySella,6775,6775,CS135,684354,17/01/2025 13:11:31,,213.218.53.172,,INTRANET,DIPGRUPPO,CS0170,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,17-JAN-25 01.11.31.345000 PM
MySella,14622,,GBS05836,-1,07/01/2025 09:30:19,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.30.19.846000 AM
MySella,,13003238,SHBAEI,13459293,23/01/2025 11:29:22,,213.218.53.172,,INTRANET,DIPENDENTE,099907,,1483455,RUMODHR_FNAZ_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per invio adesione Fondo Nazionale,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,23-JAN-25 11.29.22.886000 AM
MySella,18565,,GBS06967,-1,01/01/2025 19:02:28,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JAN-25 07.02.28.839000 PM
MySella,12070671,,GBS08695,-1,16/01/2025 15:01:19,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,16-JAN-25 03.01.19.073000 PM
MySella,7959,,GBS03079,-1,07/01/2025 09:35:20,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.35.20.532000 AM
MySella,13002519,,GBS10129,-1,17/01/2025 09:31:23,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,17-JAN-25 09.31.23.620000 AM
MySella,7036,7036,BSID8,1299388,07/01/2025 08:51:30,,213.218.53.172,,INTRANET,DIPENDENTE,0A78A7,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 08.51.30.311000 AM
MySella,,13002353,BS998,13076081,17/01/2025 09:45:44,,213.218.53.172,,INTRANET,DIPENDENTE,0B98B9,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,17-JAN-25 09.45.44.647000 AM
MySella,13003238,,GBS11127,-1,30/01/2025 13:01:08,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,FAILURE - DB Exception occurred,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,30-JAN-25 01.01.08.239000 PM
MySella,13000939,,GBS08291,-1,07/01/2025 09:58:14,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.58.14.967000 AM
MySella,10707,,GBS08339,-1,08/01/2025 11:30:15,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,08-JAN-25 11.30.15.582000 AM
MySella,8067,,GBS03014,-1,17/01/2025 09:15:46,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,17-JAN-25 09.15.46.806000 AM
MySella,,13002574,SIB795,13160019,07/01/2025 09:06:04,,213.218.53.172,,INTRANET,DIPENDENTE,045845,,1367924,RUMODHR_BORE_INSERT,,,,,,,,,,,SUCCESS,Aggiornamento dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,07-JAN-25 09.06.04.429000 AM
MySella,17822,,GBS06691,-1,25/01/2025 09:24:10,,212.105.153.111,,INTERNET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-JAN-25 09.24.10.787000 AM
MySella,9642,,GBS04848,-1,29/01/2025 15:02:13,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,29-JAN-25 03.02.13.600000 PM
MySella,13001098,,GBS08469,-1,29/01/2025 16:06:46,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,29-JAN-25 04.06.46.793000 PM
MySella,,7468,SHBQ68,2052387,21/01/2025 10:06:55,,213.218.53.172,,INTRANET,DIPENDENTE,099L16,,1483455,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,21-JAN-25 10.06.55.531000 AM
MySella,7439,7439,BSIO5,2024009,07/01/2025 09:07:21,,213.218.53.172,,INTRANET,DIPENDENTE,099D67,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 09.07.21.664000 AM
MySella,15660,,GBS11016,-1,07/01/2025 08:57:42,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-JAN-25 08.57.42.810000 AM
MySella,9407,,GBS04661,-1,10/01/2025 13:25:03,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,10-JAN-25 01.25.03.483000 PM
MySella,,13003186,STS622,13440838,12/01/2025 19:31:50,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0002,,1483455,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,12-JAN-25 07.31.50.422000 PM
