name,timestamp,case_id
CREAZIONE UTENTE,28-JUN-24 07.21.57.000000 PM,GBS10381
DISMISSIONE UTENTE,28-JUN-24 10.15.00.000000 AM,GBS04772
CREAZIONE UTENTE,24-JUN-24 07.48.00.000000 PM,GBS10345
CREAZIONE UTENTE,16-FEB-24 11.00.52.000000 AM,GBS09852
CREAZIONE UTENTE,16-FEB-24 11.00.52.000000 AM,GBS09852
DISMISSIONE UTENTE,06-MAY-24 12.28.01.000000 PM,GBS06155
CREAZIONE UTENTE,26-APR-24 10.27.00.000000 AM,GBS10156
ASSISTENZA PER DATI (FILE E/O CARTELLE),09-JUL-24 10.57.00.000000 AM,GBS10305
ASSISTENZA PER DATI (FILE E/O CARTELLE),09-JUL-24 10.57.00.000000 AM,GBS10305
ASSISTENZA PER DATI (FILE E/O CARTELLE),09-JUL-24 10.57.00.000000 AM,GBS10305
PROROGA UTENTE,25-JUN-24 04.05.19.000000 PM,GBS
PROROGA UTENTE,26-JUN-24 07.23.00.000000 AM,GBS
CREAZIONE UTENTE,27-MAR-24 03.31.19.000000 PM,GBS10034
CREAZIONE UTENTE,12-SEP-24 07.10.57.000000 PM,GBS10618
DISMISSIONE UTENTE,02-SEP-24 01.19.00.000000 PM,GBS09096
DISMISSIONE UTENTE,02-SEP-24 01.19.00.000000 PM,GBS07364
DISMISSIONE UTENTE,02-SEP-24 01.19.00.000000 PM,GBS04934
CREAZIONE UTENTE,08-APR-24 08.19.24.000000 AM,GBS10061
EXCHANGE MODIFICA UTENTE,02-JAN-24 10.56.00.000000 AM,GBS08068
EXCHANGE MODIFICA UTENTE,31-JAN-24 09.59.37.000000 AM,GBS00852
CREAZIONE UTENTE,16-SEP-24 06.35.40.000000 PM,GBS10629
EXCHANGE MODIFICA UTENTE,13-MAY-25 08.23.00.000000 AM,GBS11550
EXCHANGE MODIFICA UTENTE,13-MAY-25 08.23.00.000000 AM,GBS10494
CREAZIONE UTENTE,13-MAY-25 07.14.00.000000 PM,GBS11554
CREAZIONE UTENTE,02-MAY-25 06.10.05.000000 PM,GBS11526
CREAZIONE UTENTE,02-MAY-25 06.21.23.000000 PM,GBS
CREAZIONE UTENTE,06-MAY-25 02.06.00.000000 PM,GBS
CREAZIONE UTENTE,13-MAY-25 03.12.00.000000 PM,GBS11549
EXCHANGE MODIFICA UTENTE,02-MAY-25 07.56.53.000000 PM,GBS09715
EXCHANGE MODIFICA UTENTE,02-MAY-25 07.56.53.000000 PM,GBS11509
CREAZIONE UTENTE,05-MAY-25 05.27.11.000000 PM,GBS11529
DISMISSIONE UTENTE,20-NOV-24 03.33.26.000000 PM,GBS
CREAZIONE UTENTE,22-NOV-24 05.33.21.000000 PM,GBS10842
CREAZIONE UTENTE,20-NOV-24 05.39.34.000000 PM,GBS10838
EXCHANGE MODIFICA UTENTE,11-OCT-24 06.48.02.000000 PM,GBS04040
PROROGA UTENTE,13-DEC-24 09.20.00.000000 AM,GBS05723
PROROGA UTENTE,13-DEC-24 09.20.00.000000 AM,GBS08815
PROROGA UTENTE,10-DEC-24 06.11.11.000000 PM,GBS08107
PROROGA UTENTE,19-NOV-24 12.30.45.000000 PM,GBS10334
EXCHANGE MODIFICA UTENTE,13-NOV-24 08.11.23.000000 PM,GBS04310
CREAZIONE UTENTE,23-DEC-24 07.56.08.000000 PM,GBS
PROROGA UTENTE,18-DEC-24 01.13.00.000000 PM,GBS05585
PROROGA UTENTE,18-DEC-24 01.13.00.000000 PM,GBS07476
EXCHANGE MODIFICA UTENTE,10-DEC-24 03.08.26.000000 PM,GBS09879
PROROGA UTENTE,10-DEC-24 03.13.52.000000 PM,GBS08936
PROROGA UTENTE,10-DEC-24 03.13.52.000000 PM,GBS09110
DISMISSIONE UTENTE,07-MAR-24 05.08.00.000000 PM,GBS09768
CREAZIONE UTENTE,06-MAR-24 02.55.42.000000 PM,GBS09920
EXCHANGE MODIFICA UTENTE,01-MAR-24 02.36.46.000000 PM,GBS
CREAZIONE UTENTE,29-MAY-25 08.20.26.000000 PM,GBS11613
DISMISSIONE UTENTE,16-MAY-25 05.52.15.000000 PM,GBS07328
CREAZIONE UTENTE,12-MAY-25 08.23.46.000000 PM,GBS11541
EXCHANGE MODIFICA UTENTE,05-JUN-25 06.21.50.000000 PM,GBS10225
EXCHANGE MODIFICA UTENTE,26-MAY-25 10.04.55.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,26-MAY-25 10.01.38.000000 AM,GBS
PROROGA UTENTE,25-NOV-24 08.35.18.000000 PM,GBS08654
EXCHANGE MODIFICA UTENTE,26-NOV-24 10.00.00.000000 AM,GBS
DISMISSIONE UTENTE,29-NOV-24 10.22.00.000000 AM,GBS10171
PROROGA UTENTE,27-NOV-24 08.53.31.000000 AM,GBS
DISMISSIONE UTENTE,29-NOV-24 10.39.53.000000 AM,GBS08987
DISMISSIONE UTENTE,29-NOV-24 08.09.53.000000 PM,GBS01577
PROROGA UTENTE,29-NOV-24 02.16.00.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,02-DEC-24 12.49.26.000000 PM,GBS10632
EXCHANGE MODIFICA UTENTE,02-DEC-24 12.49.26.000000 PM,GBS10976
EXCHANGE MODIFICA UTENTE,02-DEC-24 12.49.26.000000 PM,GBS10632
CREAZIONE UTENTE,02-DEC-24 05.32.06.000000 PM,GBS10977
CREAZIONE UTENTE,04-DEC-24 06.58.16.000000 PM,GBS10988
DISMISSIONE UTENTE,02-APR-25 07.54.45.000000 AM,GBS09131
PROROGA UTENTE,21-MAR-25 09.58.00.000000 AM,GBS10830
PROROGA UTENTE,21-MAR-25 09.58.00.000000 AM,GBS10833
PROROGA UTENTE,21-MAR-25 09.58.00.000000 AM,GBS10838
CREAZIONE UTENTE,18-MAR-25 11.01.00.000000 AM,GBS11357
DISMISSIONE UTENTE,14-APR-25 07.01.06.000000 PM,GBS09809
DISMISSIONE UTENTE,14-APR-25 07.01.06.000000 PM,GBS10033
DISMISSIONE UTENTE,07-APR-25 01.04.52.000000 PM,GBS07980
EXCHANGE MODIFICA UTENTE,03-APR-25 01.01.34.000000 PM,GBS08520
EXCHANGE MODIFICA UTENTE,03-APR-25 01.01.34.000000 PM,GBS08520
DISMISSIONE UTENTE,28-MAR-25 03.51.59.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,28-MAR-25 08.38.21.000000 AM,GBS10387
EXCHANGE MODIFICA UTENTE,28-MAR-25 08.38.21.000000 AM,GBS10451
EXCHANGE MODIFICA UTENTE,28-MAR-25 08.38.21.000000 AM,GBS10481
EXCHANGE MODIFICA UTENTE,10-MAR-25 03.16.45.000000 PM,GBS11331
CREAZIONE UTENTE,14-OCT-24 06.23.09.000000 PM,GBS10722
PROROGA UTENTE,23-DEC-24 07.26.58.000000 PM,GBS07974
PROROGA UTENTE,23-DEC-24 07.26.58.000000 PM,GBS08017
PROROGA UTENTE,23-DEC-24 07.26.58.000000 PM,GBS09269
PROROGA UTENTE,23-DEC-24 07.43.18.000000 PM,GBS10354
PROROGA UTENTE,23-DEC-24 07.43.18.000000 PM,GBS10385
PROROGA UTENTE,23-DEC-24 07.43.18.000000 PM,GBS10357
PROROGA UTENTE,23-DEC-24 07.45.41.000000 PM,GBS10387
PROROGA UTENTE,23-DEC-24 07.45.41.000000 PM,GBS10438
PROROGA UTENTE,23-DEC-24 07.45.41.000000 PM,GBS10450
EXCHANGE MODIFICA UTENTE,02-DEC-24 10.45.00.000000 AM,GBS10248
EXCHANGE MODIFICA UTENTE,02-DEC-24 10.45.00.000000 AM,GBS10859
EXCHANGE MODIFICA UTENTE,13-NOV-24 07.12.56.000000 PM,GBS
CREAZIONE UTENTE,31-OCT-24 09.19.09.000000 AM,GBS10782
CREAZIONE UTENTE,31-OCT-24 09.19.09.000000 AM,GBS10782
CREAZIONE UTENTE,18-DEC-24 05.38.58.000000 PM,GBS
CREAZIONE UTENTE,16-DEC-24 06.25.33.000000 PM,GBS11014
PROROGA UTENTE,26-NOV-24 11.59.00.000000 AM,GBS
CREAZIONE UTENTE,20-NOV-24 06.51.00.000000 AM,GBS10833
CREAZIONE UTENTE,06-NOV-24 07.41.37.000000 PM,GBS10796
EXCHANGE MODIFICA UTENTE,28-OCT-24 08.07.25.000000 PM,GBS10104
EXCHANGE MODIFICA UTENTE,28-OCT-24 08.07.25.000000 PM,GBS10780
CREAZIONE UTENTE,15-OCT-24 07.53.36.000000 PM,GBS10730
CREAZIONE UTENTE,16-MAY-24 07.10.54.000000 PM,GBS10199
DISMISSIONE UTENTE,03-JUN-24 02.16.00.000000 PM,GBS
CREAZIONE UTENTE,06-JUN-24 07.56.07.000000 AM,GBS10265
CREAZIONE UTENTE,01-OCT-24 06.23.46.000000 PM,GBS10691
EXCHANGE MODIFICA UTENTE,26-SEP-24 12.54.37.000000 PM,GBS06303
CREAZIONE UTENTE,24-SEP-24 04.52.16.000000 PM,GBS10651
CREAZIONE UTENTE,24-SEP-24 04.52.16.000000 PM,GBS10651
DISMISSIONE UTENTE,03-OCT-24 02.16.09.000000 PM,GBS09387
CREAZIONE UTENTE,09-OCT-24 11.37.00.000000 AM,GBS10713
DISMISSIONE UTENTE,15-OCT-24 12.26.47.000000 PM,GBS08799
CREAZIONE UTENTE,03-OCT-24 06.39.38.000000 PM,GBS10703
CREAZIONE UTENTE,10-OCT-24 08.23.26.000000 AM,GBS10717
CREAZIONE UTENTE,10-OCT-24 08.23.26.000000 AM,GBS10718
CREAZIONE UTENTE,23-DEC-24 07.10.23.000000 PM,GBS11050
CREAZIONE UTENTE,23-DEC-24 07.10.23.000000 PM,GBS11050
CREAZIONE UTENTE,30-DEC-24 06.26.38.000000 PM,GBS11062
PROROGA UTENTE,31-DEC-24 10.32.00.000000 AM,GBS08082
PROROGA UTENTE,31-DEC-24 10.32.00.000000 AM,GBS09300
PROROGA UTENTE,31-DEC-24 11.46.00.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,31-DEC-24 11.51.13.000000 AM,GBS
PROROGA UTENTE,31-DEC-24 01.17.27.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,31-DEC-24 11.53.36.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,02-JAN-25 08.56.00.000000 AM,GBS09813
EXCHANGE MODIFICA UTENTE,02-JAN-25 06.46.13.000000 PM,GBS10127
CREAZIONE UTENTE,23-DEC-24 06.47.00.000000 PM,GBS11008
CREAZIONE UTENTE,23-DEC-24 07.00.27.000000 PM,GBS11051
CREAZIONE UTENTE,30-DEC-24 02.31.00.000000 PM,GBS11065
EXCHANGE MODIFICA UTENTE,31-DEC-24 10.46.39.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,31-DEC-24 11.56.48.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,31-DEC-24 11.58.31.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,31-DEC-24 12.03.26.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,03-JAN-25 08.00.46.000000 PM,GBS11046
EXCHANGE MODIFICA UTENTE,02-JAN-25 05.27.44.000000 PM,GBS10061
EXCHANGE MODIFICA UTENTE,02-JAN-25 05.27.44.000000 PM,GBS11074
EXCHANGE MODIFICA UTENTE,02-JAN-25 05.27.44.000000 PM,GBS11074
PROROGA UTENTE,03-JAN-25 12.12.00.000000 PM,GBS10079
CREAZIONE UTENTE,07-JAN-25 04.02.00.000000 PM,GBS
CREAZIONE UTENTE,07-JAN-25 04.07.00.000000 PM,GBS
CREAZIONE UTENTE,07-JAN-25 04.07.00.000000 PM,GBS
CREAZIONE UTENTE,07-JAN-25 06.17.17.000000 PM,GBS
CREAZIONE UTENTE,20-JAN-25 07.09.26.000000 PM,GBS11139
DISMISSIONE UTENTE,20-JAN-25 08.09.48.000000 PM,GBS08998
EXCHANGE MODIFICA UTENTE,09-JAN-25 10.30.51.000000 AM,GBS
CREAZIONE UTENTE,09-JAN-25 08.11.43.000000 PM,GBS11089
CREAZIONE UTENTE,09-JAN-25 08.11.43.000000 PM,GBS11092
CREAZIONE UTENTE,09-JAN-25 08.11.43.000000 PM,GBS11093
CREAZIONE UTENTE,09-JAN-25 08.11.43.000000 PM,GBS11089
CREAZIONE UTENTE,09-JAN-25 08.11.43.000000 PM,GBS11092
CREAZIONE UTENTE,09-JAN-25 08.11.43.000000 PM,GBS11093
CREAZIONE UTENTE,13-JAN-25 08.03.00.000000 AM,GBS
CREAZIONE UTENTE,13-JAN-25 07.29.14.000000 PM,GBS
DISMISSIONE UTENTE,20-JAN-25 06.34.00.000000 PM,GBS
DISMISSIONE UTENTE,14-JAN-25 01.23.00.000000 PM,GBS00280
DISMISSIONE UTENTE,14-JAN-25 01.23.00.000000 PM,GBS11143
CREAZIONE UTENTE,20-JAN-25 07.56.09.000000 PM,GBS11143
CREAZIONE UTENTE,09-JAN-25 06.43.34.000000 PM,GBS11088
CREAZIONE UTENTE,16-JAN-25 07.25.54.000000 PM,GBS11134
CREAZIONE UTENTE,17-SEP-24 06.48.36.000000 PM,GBS10633
CREAZIONE UTENTE,20-SEP-24 01.56.00.000000 PM,GBS10427
PROROGA UTENTE,22-JAN-24 12.12.00.000000 PM,GBS
DISMISSIONE UTENTE,23-JAN-24 01.30.00.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,19-SEP-24 06.31.19.000000 PM,GBS03334
DISMISSIONE UTENTE,14-OCT-24 07.18.22.000000 PM,GBS10279
DISMISSIONE UTENTE,14-OCT-24 07.18.22.000000 PM,GBS10278
DISMISSIONE UTENTE,14-OCT-24 07.18.22.000000 PM,GBS10283
DISMISSIONE UTENTE,14-OCT-24 05.21.29.000000 PM,GBS10284
DISMISSIONE UTENTE,14-OCT-24 05.21.29.000000 PM,GBS10285
DISMISSIONE UTENTE,14-OCT-24 12.29.00.000000 PM,GBS
CREAZIONE UTENTE,15-OCT-24 03.07.00.000000 PM,GBS10723
CREAZIONE UTENTE,15-OCT-24 03.07.00.000000 PM,GBS10729
CREAZIONE UTENTE,15-OCT-24 03.46.00.000000 PM,GBS10735
DISMISSIONE UTENTE,04-JAN-24 10.18.12.000000 AM,GBS09367
CREAZIONE UTENTE,08-JAN-24 02.57.00.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,08-JAN-24 08.00.00.000000 PM,GBS
CREAZIONE UTENTE,09-JAN-24 02.05.18.000000 PM,GBS09728
CREAZIONE UTENTE,09-JAN-24 02.05.18.000000 PM,GBS09728
CREAZIONE UTENTE,09-JAN-24 02.05.18.000000 PM,GBS09728
CREAZIONE UTENTE,09-JAN-24 02.05.18.000000 PM,GBS09728
DISMISSIONE UTENTE,04-JAN-24 10.15.00.000000 AM,GBS
PROROGA UTENTE,09-JAN-24 07.52.41.000000 AM,GBS05867
DISMISSIONE UTENTE,09-JAN-24 03.29.23.000000 PM,GBS07492
PROROGA UTENTE,15-APR-25 08.02.09.000000 AM,GBS07541
M365 - OFFICE,17-APR-25 07.23.01.000000 PM,GBS11442
DISMISSIONE UTENTE,16-APR-25 10.25.12.000000 AM,GBS11466
CREAZIONE UTENTE,22-APR-25 06.38.28.000000 PM,GBS11499
CREAZIONE UTENTE,22-APR-25 06.38.28.000000 PM,GBS11499
CREAZIONE UTENTE,24-APR-25 07.29.33.000000 AM,GBS11505
CREAZIONE UTENTE,28-APR-25 07.44.03.000000 PM,GBS11514
CREAZIONE UTENTE,28-APR-25 07.44.03.000000 PM,GBS11515
CREAZIONE UTENTE,28-APR-25 07.44.03.000000 PM,GBS11514
CREAZIONE UTENTE,28-APR-25 07.44.03.000000 PM,GBS11515
DISMISSIONE UTENTE,15-APR-25 06.35.14.000000 PM,GBS
DISMISSIONE UTENTE,15-APR-25 06.35.14.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,22-APR-25 10.02.00.000000 AM,GBS02213
EXCHANGE MODIFICA UTENTE,17-SEP-24 03.44.00.000000 PM,GBS
DISMISSIONE UTENTE,04-SEP-24 01.03.28.000000 PM,GBS
CREAZIONE UTENTE,12-SEP-24 07.52.17.000000 PM,GBS
DISMISSIONE UTENTE,13-SEP-24 04.01.00.000000 PM,GBS09996
CREAZIONE UTENTE,05-SEP-24 07.50.00.000000 AM,GBS10579
DISMISSIONE UTENTE,06-SEP-24 07.26.34.000000 PM,GBS08812
CREAZIONE UTENTE,12-SEP-24 06.45.25.000000 PM,GBS10614
CREAZIONE UTENTE,20-JAN-25 07.00.58.000000 PM,GBS11106
EXCHANGE MODIFICA UTENTE,13-JAN-25 11.15.00.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,14-JAN-25 12.14.22.000000 PM,GBS09811
CREAZIONE UTENTE,20-JAN-25 03.21.00.000000 PM,GBS11140
EXCHANGE MODIFICA UTENTE,10-JAN-25 08.07.25.000000 PM,GBS08082
EXCHANGE MODIFICA UTENTE,10-JAN-25 08.07.25.000000 PM,GBS11097
CREAZIONE UTENTE,16-JAN-25 07.56.59.000000 PM,GBS11123
CREAZIONE UTENTE,07-FEB-24 03.23.00.000000 PM,GBS
CREAZIONE UTENTE,16-AUG-24 06.14.06.000000 PM,GBS10522
CREAZIONE UTENTE,20-AUG-24 07.50.19.000000 PM,GBS10530
DISMISSIONE UTENTE,06-FEB-24 08.45.28.000000 AM,GBS05867
CREAZIONE UTENTE,07-FEB-24 07.42.00.000000 AM,GBS09821
DISMISSIONE UTENTE,07-FEB-24 01.19.00.000000 PM,GBS09721
DISMISSIONE UTENTE,07-FEB-24 01.19.00.000000 PM,GBS03772
CREAZIONE UTENTE,05-FEB-24 01.04.00.000000 PM,GBS09819
CREAZIONE UTENTE,31-MAR-25 07.24.26.000000 PM,GBS11419
CREAZIONE UTENTE,26-MAR-25 06.38.26.000000 PM,GBS11378
CREAZIONE UTENTE,25-MAR-25 06.58.47.000000 PM,GBS11393
CREAZIONE UTENTE,25-MAR-25 07.10.20.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,31-MAR-25 07.13.12.000000 PM,GBS11326
EXCHANGE MODIFICA UTENTE,31-MAR-25 07.13.12.000000 PM,GBS11392
PROROGA UTENTE,25-MAR-25 02.28.00.000000 PM,GBS10211
PROROGA UTENTE,25-MAR-25 02.28.00.000000 PM,GBS09919
PROROGA UTENTE,25-MAR-25 02.28.00.000000 PM,GBS10209
DISMISSIONE UTENTE,28-MAR-25 06.56.36.000000 PM,GBS00010
DISMISSIONE UTENTE,28-MAR-25 06.56.36.000000 PM,GBS00010
PROROGA UTENTE,15-MAR-24 09.41.00.000000 AM,GBS09992
CREAZIONE UTENTE,06-MAR-24 11.05.00.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,08-MAR-24 12.13.18.000000 PM,GBS
CREAZIONE UTENTE,12-MAR-24 03.26.47.000000 PM,GBS09986
CREAZIONE UTENTE,13-MAR-24 10.26.24.000000 AM,GBS09988
CREAZIONE UTENTE,09-JAN-25 07.31.08.000000 PM,GBS11085
CREAZIONE UTENTE,15-JAN-25 06.43.59.000000 PM,GBS11122
CREAZIONE UTENTE,15-JAN-25 07.28.47.000000 PM,GBS11116
CREAZIONE UTENTE,16-JAN-25 08.04.26.000000 PM,GBS
CREAZIONE UTENTE,09-JAN-25 07.31.08.000000 PM,GBS11085
CREAZIONE UTENTE,09-JAN-25 07.23.35.000000 PM,GBS10333
CREAZIONE UTENTE,09-JAN-25 07.23.35.000000 PM,GBS11090
EXCHANGE MODIFICA UTENTE,13-JAN-25 09.34.00.000000 AM,GBS
DISMISSIONE UTENTE,13-JAN-25 01.42.00.000000 PM,GBS00816
DISMISSIONE UTENTE,13-JAN-25 12.29.00.000000 PM,GBS08824
DISMISSIONE UTENTE,13-JAN-25 12.29.00.000000 PM,GBS05212
DISMISSIONE UTENTE,13-JAN-25 07.10.34.000000 PM,GBS10475
DISMISSIONE UTENTE,17-JAN-25 06.18.07.000000 PM,GBS10659
DISMISSIONE UTENTE,17-JAN-25 06.30.35.000000 PM,GBS03571
DISMISSIONE UTENTE,17-JAN-25 06.30.35.000000 PM,GBS07174
CREAZIONE UTENTE,06-JUN-24 06.13.00.000000 PM,GBS10290
CREAZIONE UTENTE,28-OCT-24 07.09.07.000000 PM,GBS10776
CREAZIONE UTENTE,03-OCT-24 04.28.00.000000 PM,GBS10705
CREAZIONE UTENTE,27-SEP-24 06.43.32.000000 PM,GBS
DISMISSIONE UTENTE,18-OCT-24 04.06.00.000000 PM,GBS06225
DISMISSIONE UTENTE,09-OCT-24 10.29.00.000000 AM,GBS
DISMISSIONE UTENTE,02-OCT-24 06.32.32.000000 PM,GBS00715
DISMISSIONE UTENTE,02-OCT-24 06.32.32.000000 PM,GBS05819
DISMISSIONE UTENTE,02-OCT-24 06.32.32.000000 PM,GBS02457
CREAZIONE UTENTE,16-MAY-24 08.04.08.000000 PM,GBS10202
EXCHANGE MODIFICA UTENTE,03-JUN-24 08.01.00.000000 AM,GBS10234
DISMISSIONE UTENTE,30-MAY-24 11.38.54.000000 AM,GBS
CREAZIONE UTENTE,04-SEP-24 07.05.45.000000 PM,GBS
DISMISSIONE UTENTE,10-SEP-24 01.21.40.000000 PM,GBS08559
DISMISSIONE UTENTE,10-SEP-24 07.20.23.000000 PM,GBS07295
CREAZIONE UTENTE,11-SEP-24 07.35.15.000000 PM,GBS10610
CREAZIONE UTENTE,11-SEP-24 07.35.15.000000 PM,GBS10611
CREAZIONE UTENTE,11-SEP-24 07.35.15.000000 PM,GBS10612
CREAZIONE UTENTE,12-SEP-24 06.38.01.000000 PM,GBS10613
CREAZIONE UTENTE,16-SEP-24 03.05.13.000000 PM,GBS10601
DISMISSIONE UTENTE,16-SEP-24 01.26.46.000000 PM,GBS08773
CREAZIONE UTENTE,05-SEP-24 08.01.00.000000 AM,GBS10561
EXCHANGE MODIFICA UTENTE,06-SEP-24 08.05.14.000000 PM,GBS10572
CREAZIONE UTENTE,11-SEP-24 06.30.29.000000 PM,GBS10602
CREAZIONE UTENTE,11-SEP-24 06.30.29.000000 PM,GBS04683
CREAZIONE UTENTE,13-SEP-24 06.54.12.000000 PM,GBS10623
ASSISTENZA PER DATI (FILE E/O CARTELLE),13-JUN-25 02.30.15.000000 PM,GBS
DISMISSIONE UTENTE,04-JUN-25 01.19.00.000000 PM,GBS09742
DISMISSIONE UTENTE,04-JUN-25 01.19.00.000000 PM,GBS03006
CREAZIONE UTENTE,04-JUN-25 06.48.38.000000 PM,GBS11630
PROROGA UTENTE,27-MAY-25 10.48.58.000000 AM,GBS09126
PROROGA UTENTE,27-MAY-25 10.51.23.000000 AM,GBS10249
CREAZIONE UTENTE,30-APR-25 07.29.34.000000 PM,GBS
CREAZIONE UTENTE,24-APR-25 08.03.42.000000 PM,GBS11507
CREAZIONE UTENTE,24-APR-25 08.03.42.000000 PM,GBS11508
CREAZIONE UTENTE,27-FEB-24 12.24.08.000000 PM,GBS09889
EXCHANGE MODIFICA UTENTE,21-JUN-24 07.52.00.000000 AM,GBS07978
EXCHANGE MODIFICA UTENTE,21-JUN-24 07.52.00.000000 AM,GBS10339
PROROGA UTENTE,26-JUN-24 08.02.09.000000 AM,GBS
PROROGA UTENTE,27-JUN-24 09.59.00.000000 AM,GBS08282
PROROGA UTENTE,27-JUN-24 09.59.00.000000 AM,GBS07498
PROROGA UTENTE,27-JUN-24 09.59.00.000000 AM,GBS07574
PROROGA UTENTE,26-JUN-24 07.57.50.000000 AM,GBS
PROROGA UTENTE,25-JUN-24 06.23.44.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,26-JUN-24 10.02.00.000000 AM,GBS02510
CREAZIONE UTENTE,22-APR-25 06.45.22.000000 PM,GBS11497
CREAZIONE UTENTE,22-APR-25 06.45.22.000000 PM,GBS11497
EXCHANGE MODIFICA UTENTE,14-MAR-24 11.03.00.000000 AM,GBS07410
PROROGA UTENTE,26-JUN-25 09.37.00.000000 AM,GBS11301
PROROGA UTENTE,26-JUN-25 09.37.00.000000 AM,GBS11299
PROROGA UTENTE,26-JUN-25 09.37.00.000000 AM,GBS11325
PROROGA UTENTE,26-MAY-25 10.15.35.000000 AM,GBS
CREAZIONE UTENTE,15-MAY-25 12.32.53.000000 PM,GBS11550
DISMISSIONE UTENTE,12-MAR-24 11.38.41.000000 AM,GBS
CREAZIONE UTENTE,06-MAR-24 03.47.23.000000 PM,GBS09914
CREAZIONE UTENTE,06-MAR-24 03.47.23.000000 PM,GBS09916
PROROGA UTENTE,04-MAR-24 12.13.00.000000 PM,GBS09771
EXCHANGE MODIFICA UTENTE,28-MAY-25 07.05.24.000000 PM,GBS10407
EXCHANGE MODIFICA UTENTE,28-MAY-25 07.05.24.000000 PM,GBS11604
CREAZIONE UTENTE,08-MAY-25 06.04.21.000000 PM,GBS11534
CREAZIONE UTENTE,08-MAY-25 06.11.25.000000 PM,GBS11535
PROROGA UTENTE,04-DEC-24 07.08.58.000000 PM,GBS09921
PROROGA UTENTE,04-DEC-24 07.08.58.000000 PM,GBS09920
PROROGA UTENTE,04-DEC-24 07.08.58.000000 PM,GBS10207
PROROGA UTENTE,04-DEC-24 07.35.10.000000 PM,GBS10210
PROROGA UTENTE,04-DEC-24 07.35.10.000000 PM,GBS10211
DISMISSIONE UTENTE,05-DEC-24 06.33.27.000000 PM,GBS
CREAZIONE UTENTE,25-NOV-24 08.27.12.000000 PM,GBS10856
PROROGA UTENTE,26-NOV-24 12.16.00.000000 PM,GBS
CREAZIONE UTENTE,27-NOV-24 06.23.45.000000 PM,GBS10869
CREAZIONE UTENTE,27-NOV-24 06.23.45.000000 PM,GBS10869
DISMISSIONE UTENTE,28-NOV-24 01.39.00.000000 PM,GBS09505
CREAZIONE UTENTE,28-NOV-24 05.43.14.000000 PM,GBS10876
EXCHANGE MODIFICA UTENTE,02-DEC-24 06.38.00.000000 PM,GBS10980
DISMISSIONE UTENTE,02-DEC-24 03.20.00.000000 PM,GBS
PROROGA UTENTE,03-DEC-24 11.28.00.000000 AM,GBS08494
PROROGA UTENTE,03-DEC-24 11.35.00.000000 AM,GBS08863
PROROGA UTENTE,04-DEC-24 03.50.00.000000 PM,GBS09919
PROROGA UTENTE,04-DEC-24 03.50.00.000000 PM,GBS10209
CREAZIONE UTENTE,06-DEC-24 06.11.00.000000 PM,GBS10991
PROROGA UTENTE,05-DEC-24 06.25.17.000000 PM,GBS
PROROGA UTENTE,28-NOV-24 05.46.21.000000 PM,GBS10206
CREAZIONE UTENTE,28-NOV-24 06.28.25.000000 PM,GBS10878
CREAZIONE UTENTE,28-NOV-24 06.28.25.000000 PM,GBS10878
CREAZIONE UTENTE,28-NOV-24 06.35.31.000000 PM,GBS10882
CREAZIONE UTENTE,28-NOV-24 06.35.31.000000 PM,GBS10882
EXCHANGE FUORI SEDE,03-DEC-24 01.58.00.000000 PM,GBS10735
EXCHANGE FUORI SEDE,03-DEC-24 01.58.00.000000 PM,GBS10733
EXCHANGE FUORI SEDE,03-DEC-24 01.58.00.000000 PM,GBS10017
PROROGA UTENTE,03-DEC-24 06.46.47.000000 PM,GBS
PROROGA UTENTE,03-DEC-24 06.53.05.000000 PM,GBS
CREAZIONE UTENTE,03-DEC-24 07.15.28.000000 PM,GBS07358
DISMISSIONE UTENTE,29-NOV-24 12.52.04.000000 PM,GBS07008
DISMISSIONE UTENTE,29-NOV-24 12.52.04.000000 PM,GBS05695
DISMISSIONE UTENTE,03-DEC-24 08.02.20.000000 PM,GBS10169
DISMISSIONE UTENTE,03-DEC-24 08.02.20.000000 PM,GBS10169
DISMISSIONE UTENTE,04-SEP-24 09.52.20.000000 AM,GBS
CREAZIONE UTENTE,04-SEP-24 07.20.09.000000 PM,GBS
CREAZIONE UTENTE,11-SEP-24 06.48.39.000000 PM,GBS10603
CREAZIONE UTENTE,11-SEP-24 06.48.39.000000 PM,GBS08664
CREAZIONE UTENTE,16-SEP-24 06.24.17.000000 PM,GBS10627
