order_id,material_name,material_code,quantity,unit_price,total_price,order_date,employee_id,status,region,is_free_text,Prediction,Probability
539,chair,022690822-4,8,840,6720,7/8/2025,EMP-033,Open,West,False,chair,1
403,sponges,510683927-0,3,530,1590,6/26/2025,EMP-023,Cancelled,South,False,N,0.11
63,iron,220340584-8,10,570,5700,8/28/2025,EMP-025,Closed,West,False,iron,0.98
875,oster duraceramic air fryer,,12,780,9360,1/11/2025,EMP-036,Open,East,True,N,0.35
798,rolling pin,618866491-8,12,680,8160,5/15/2025,EMP-040,Closed,East,False,rolling pin,0.75
214,microwave,340193091-5,5,820,4100,6/26/2025,EMP-023,Cancelled,South,False,microwave,0.96
755,grater,095046965-3,4,960,3840,7/8/2025,EMP-033,Open,West,False,grater,0.99
924,grater,095046965-3,20,960,19200,5/6/2025,EMP-031,Closed,South,False,grater,0.99
768,dustpan,643930835-1,15,640,9600,2/12/2025,EMP-037,Closed,West,False,N,0.11
855,wi-fi router,993525470-4,9,850,7650,8/9/2025,EMP-034,Closed,North,False,wi-fi router,1
803,potato masher,248590984-9,2,930,1860,1/2/2025,EMP-027,Open,South,False,potato masher,0.86
830,ladle,094494303-9,6,700,4200,1/2/2025,EMP-027,Open,South,False,ladle,0.84
786,book,568190630-2,5,580,2900,2/12/2025,EMP-037,Closed,West,False,N,0.21
465,blendtec designdr series blener,,15,400,6000,5/6/2025,EMP-031,Closed,South,True,N,0.11
374,sewing kit,745110210-6,8,980,7840,4/5/2025,EMP-030,Open,North,False,sewing kit,0.67
876,blanket,843686442-5,12,740,8880,2/12/2025,EMP-037,Closed,West,False,blanket,0.94
628,sink,653223938-0,18,820,14760,6/7/2025,EMP-032,Cancelled,East,False,sink,0.95
214,tongs,734549797-6,16,690,11040,6/26/2025,EMP-023,Cancelled,South,False,tongs,0.99
912,garbage bags,808418777-5,17,630,10710,2/3/2025,EMP-028,Closed,East,False,garbage bags,0.98
597,presto ool-touch electric griddle,,19,720,13680,2/12/2025,EMP-037,Closed,West,True,N,0.31
885,egg separator,651863187-2,20,900,18000,2/12/2025,EMP-037,Closed,West,False,egg separator,0.81
366,dustpan,643930835-1,13,640,8320,5/6/2025,EMP-031,Closed,South,False,N,0.11
350,table,467050186-0,5,760,3800,7/27/2025,EMP-024,Open,East,False,table,0.82
676,paperweight,679193403-4,4,790,3160,9/10/2025,EMP-035,Cancelled,South,False,N,0.29
860,grater,095046965-3,18,960,17280,4/5/2025,EMP-030,Open,North,False,grater,0.99
269,magnets,122387572-5,17,990,16830,7/8/2025,EMP-033,Open,West,False,magnets,0.99
1,spoon,522462286-7,1,650,650,9/20/2025,EMP-017,Cancelled,West,False,N,0.51
541,keys,080446485-5,18,810,14580,9/1/2025,EMP-026,Cancelled,North,False,keys,1
152,dresser,389067558-1,11,870,9570,7/27/2025,EMP-024,Open,East,False,N,0.28
247,slippers,389703846-3,9,620,5580,3/4/2025,EMP-029,Cancelled,West,False,slippers,0.99
316,bowls,657559368-2,13,880,11440,9/1/2025,EMP-026,Cancelled,North,False,bowls,1
381,iron,220340584-8,8,570,4560,2/3/2025,EMP-028,Closed,East,False,iron,0.98
221,extension cord,213627902-5,19,840,15960,4/24/2025,EMP-021,Open,West,False,extension cord,0.73
427,oven,033826904-5,17,640,10880,3/4/2025,EMP-029,Cancelled,West,False,oven,0.75
893,vase,437467670-8,5,690,3450,1/11/2025,EMP-036,Open,East,False,vase,0.98
256,doorbell,753298946-1,12,930,11160,3/4/2025,EMP-029,Cancelled,West,False,doorbell,0.79
753,notebook,248047095-4,16,930,14880,5/6/2025,EMP-031,Closed,South,False,N,0.59
322,mirror,595523540-X,16,530,8480,6/26/2025,EMP-023,Cancelled,South,False,mirror,0.96
267,ceiling fan,294891984-3,19,890,16910,5/6/2025,EMP-031,Closed,South,False,ceiling fan,0.95
527,toothbrush holder,187586370-2,7,970,6790,4/5/2025,EMP-030,Open,North,False,toothbrush holder,0.81
751,paperweight,679193403-4,19,790,15010,3/4/2025,EMP-029,Cancelled,West,False,N,0.29
744,lamp,663027687-6,14,600,8400,5/6/2025,EMP-031,Closed,South,False,lamp,0.99
815,fabric softener,591246349-4,1,940,940,4/5/2025,EMP-030,Open,North,False,fabric softener,0.67
418,spoon,522462286-7,7,650,4550,3/4/2025,EMP-029,Cancelled,West,False,N,0.51
877,refrigerator,282374831-8,19,580,11020,3/13/2025,EMP-038,Cancelled,North,False,N,0.11
70,bathrobe,538526465-2,8,800,6400,6/26/2025,EMP-023,Cancelled,South,False,N,0.11
226,sponges,510683927-0,13,530,6890,9/1/2025,EMP-026,Cancelled,North,False,N,0.11
734,shampoo and conditioner,064144339-0,12,840,10080,4/5/2025,EMP-030,Open,North,False,shampoo and conditioner,0.64
795,microwave,340193091-5,9,820,7380,2/12/2025,EMP-037,Closed,West,False,microwave,0.96
490,smoke detector,559164151-2,12,790,9480,3/4/2025,EMP-029,Cancelled,West,False,smoke detector,0.94
568,oven,033826904-5,14,640,8960,9/10/2025,EMP-035,Cancelled,South,False,oven,0.75
500,fabric softener,591246349-4,3,940,2820,4/24/2025,EMP-021,Open,West,False,fabric softener,0.67
548,wall hooks,892341584-7,17,510,8670,7/8/2025,EMP-033,Open,West,False,wall hooks,0.92
635,dresser,389067558-1,4,870,3480,4/5/2025,EMP-030,Open,North,False,N,0.28
528,scale,051073236-4,12,1000,12000,5/6/2025,EMP-031,Closed,South,False,scale,1
270,clock,168566935-2,13,650,8450,8/28/2025,EMP-025,Closed,West,False,clock,1
424,rack,454818773-1,20,720,14400,9/1/2025,EMP-026,Cancelled,North,False,rack,0.94
516,dreo chefmaker comb frvyer,,13,140,1820,2/3/2025,EMP-028,Closed,East,True,N,0.11
589,plants,239296311-8,17,690,11730,3/13/2025,EMP-038,Cancelled,North,False,plants,0.9
859,hfamilton beach digital pressure cooke,,12,130,1560,3/13/2025,EMP-038,Cancelled,North,True,N,0.34
536,basket,626934340-2,13,580,7540,4/5/2025,EMP-030,Open,North,False,basket,0.81
53,thermostat,708686037-9,10,580,5800,7/27/2025,EMP-024,Open,East,False,thermostat,0.88
865,egg separator,651863187-2,2,900,1800,9/10/2025,EMP-035,Cancelled,South,False,egg separator,0.81
711,ladle,094494303-9,10,700,7000,8/28/2025,EMP-025,Closed,West,False,ladle,0.84
16,salt & pepper shakers,609097674-1,17,770,13090,6/26/2025,EMP-023,Cancelled,South,False,salt & pepper shakers,0.9
326,bed,924658502-X,15,530,7950,1/2/2025,EMP-027,Open,South,False,bed,0.99
191,oven,033826904-5,12,640,7680,1/2/2025,EMP-027,Open,South,False,oven,0.75
260,shower,225448060-X,3,520,1560,7/27/2025,EMP-024,Open,East,False,shower,0.86
915,magnets,122387572-5,10,990,9900,5/6/2025,EMP-031,Closed,South,False,magnets,0.99
722,wall art,461301507-3,9,980,8820,1/2/2025,EMP-027,Open,South,False,wall art,0.69
354,dryer sheets,815821672-2,17,940,15980,2/3/2025,EMP-028,Closed,East,False,dryer sheets,0.72
109,shower,225448060-X,2,520,1040,9/1/2025,EMP-026,Cancelled,North,False,shower,0.86
294,cleaner,725090208-3,15,900,13500,5/6/2025,EMP-031,Closed,South,False,cleaner,0.93
500,dryer sheets,815821672-2,2,940,1880,4/24/2025,EMP-021,Open,West,False,dryer sheets,0.72
955,microwave,340193091-5,1,820,820,9/10/2025,EMP-035,Cancelled,South,False,microwave,0.96
69,hairdryer,444723983-3,2,780,1560,5/6/2025,EMP-031,Closed,South,False,N,0.11
523,garlic press,900394976-X,7,870,6090,9/1/2025,EMP-026,Cancelled,North,False,N,0.25
33,thermostat,708686037-9,10,580,5800,5/25/2025,EMP-022,Closed,North,False,thermostat,0.88
760,lamp,663027687-6,18,600,10800,3/4/2025,EMP-029,Cancelled,West,False,lamp,0.99
268,bathrobe,538526465-2,7,800,5600,6/7/2025,EMP-032,Cancelled,East,False,N,0.11
716,can opener,974835936-0,10,710,7100,4/5/2025,EMP-030,Open,North,False,can opener,0.91
621,oster duraceramic air hfryer,,11,1000,11000,8/28/2025,EMP-025,Closed,West,True,N,0.35
89,toothbrush holder,187586370-2,5,970,4850,7/8/2025,EMP-033,Open,West,False,toothbrush holder,0.81
971,desk,873005134-7,3,910,2730,7/8/2025,EMP-033,Open,West,False,desk,0.77
370,mirror,595523540-X,9,530,4770,9/1/2025,EMP-026,Cancelled,North,False,mirror,0.96
554,toothbrush holder,187586370-2,5,970,4850,4/5/2025,EMP-030,Open,North,False,toothbrush holder,0.81
111,blender,579986412-3,10,750,7500,2/22/2025,EMP-019,Closed,South,False,blender,0.81
102,fire extinguisher,532330577-0,10,990,9900,2/22/2025,EMP-019,Closed,South,False,fire extinguisher,0.87
581,mop and bucket,,15,500,7500,4/5/2025,EMP-030,Open,North,True,mop and bucket,0.97
139,rack,454818773-1,9,720,6480,3/4/2025,EMP-029,Cancelled,West,False,rack,0.94
268,cups,172931352-3,3,840,2520,6/7/2025,EMP-032,Cancelled,East,False,cups,0.97
178,first aid kit,119998156-7,12,840,10080,6/7/2025,EMP-032,Cancelled,East,False,first aid kit,0.62
539,lcock,,9,690,6210,7/8/2025,EMP-033,Open,West,True,N,0.11
653,sewing kit,745110210-6,3,980,2940,4/5/2025,EMP-030,Open,North,False,sewing kit,0.67
268,vase,437467670-8,18,690,12420,6/7/2025,EMP-032,Cancelled,East,False,vase,0.98
957,cups,172931352-3,18,840,15120,2/12/2025,EMP-037,Closed,West,False,cups,0.97
152,lamp,663027687-6,12,600,7200,7/27/2025,EMP-024,Open,East,False,lamp,0.99
884,wall art,461301507-3,19,980,18620,1/11/2025,EMP-036,Open,East,False,wall art,0.69
347,oven,033826904-5,2,640,1280,4/5/2025,EMP-030,Open,North,False,oven,0.75
908,microwave,340193091-5,10,820,8200,7/8/2025,EMP-033,Open,West,False,microwave,0.96
587,ice tray,137224100-0,20,870,17400,1/11/2025,EMP-036,Open,East,False,ice tray,0.81
617,tv remote,851653117-1,12,880,10560,4/5/2025,EMP-030,Open,North,False,tv remote,0.68
100,first aid kit,119998156-7,17,840,14280,9/20/2025,EMP-017,Cancelled,West,False,first aid kit,0.62
107,smoke detector,559164151-2,6,790,4740,7/27/2025,EMP-024,Open,East,False,smoke detector,0.94
464,refrigerator,282374831-8,17,580,9860,4/5/2025,EMP-030,Open,North,False,N,0.11
856,chair,022690822-4,1,840,840,9/10/2025,EMP-035,Cancelled,South,False,chair,1
816,scoop,241285508-0,5,530,2650,5/6/2025,EMP-031,Closed,South,False,scoop,0.77
686,tongs,734549797-6,20,690,13800,1/11/2025,EMP-036,Open,East,False,tongs,0.99
740,vase,437467670-8,11,690,7590,1/2/2025,EMP-027,Open,South,False,vase,0.98
164,es,,10,380,3800,1/2/2025,EMP-027,Open,South,True,N,0.11
343,towel,128737223-6,16,590,9440,9/1/2025,EMP-026,Cancelled,North,False,towel,0.71
188,chair,022690822-4,13,840,10920,7/8/2025,EMP-033,Open,West,False,chair,1
861,smoke detector,559164151-2,10,790,7900,5/6/2025,EMP-031,Closed,South,False,smoke detector,0.94
730,pots,117314282-7,15,570,8550,9/1/2025,EMP-026,Cancelled,North,False,pots,0.97
979,extension cord,213627902-5,14,840,11760,6/16/2025,EMP-041,Cancelled,West,False,extension cord,0.73
577,post-it notes,999861710-3,5,890,4450,9/10/2025,EMP-035,Cancelled,South,False,post-it notes,0.97
939,soap holder,626212238-9,5,850,4250,2/12/2025,EMP-037,Closed,West,False,soap holder,0.82
738,basket,626934340-2,1,580,580,8/9/2025,EMP-034,Closed,North,False,basket,0.81
699,thermostat,708686037-9,18,580,10440,5/15/2025,EMP-040,Closed,East,False,thermostat,0.88
66,extension cord,213627902-5,9,840,7560,2/3/2025,EMP-028,Closed,East,False,extension cord,0.73
657,printer,657655002-2,8,720,5760,8/9/2025,EMP-034,Closed,North,False,printer,0.98
733,ladle,094494303-9,17,700,11900,3/4/2025,EMP-029,Cancelled,West,False,ladle,0.84
128,toilet,054326310-X,2,920,1840,1/2/2025,EMP-027,Open,South,False,toilet,0.78
510,meat tenderizer,854302527-3,6,560,3360,5/25/2025,EMP-022,Closed,North,False,meat tenderizer,0.74
580,egg separator,651863187-2,7,900,6300,3/4/2025,EMP-029,Cancelled,West,False,egg separator,0.81
562,refrigerator,282374831-8,5,580,2900,3/4/2025,EMP-029,Cancelled,West,False,N,0.11
306,toaster,089324795-2,4,570,2280,8/28/2025,EMP-025,Closed,West,False,toaster,0.97
402,wall art,461301507-3,9,980,8820,5/25/2025,EMP-022,Closed,North,False,wall art,0.69
313,sponges,510683927-0,10,530,5300,6/26/2025,EMP-023,Cancelled,South,False,N,0.11
598,toilet,054326310-X,17,920,15640,3/13/2025,EMP-038,Cancelled,North,False,toilet,0.78
287,curtains,025355772-0,2,760,1520,7/8/2025,EMP-033,Open,West,False,N,0.58
922,salt & pepper shakers,609097674-1,17,770,13090,3/4/2025,EMP-029,Cancelled,West,False,salt & pepper shakers,0.9
374,toaster,089324795-2,17,570,9690,4/5/2025,EMP-030,Open,North,False,toaster,0.97
950,rack,454818773-1,15,720,10800,4/5/2025,EMP-030,Open,North,False,rack,0.94
170,egg separator,651863187-2,18,900,16200,7/27/2025,EMP-024,Open,East,False,egg separator,0.81
688,plants,239296311-8,16,690,11040,3/13/2025,EMP-038,Cancelled,North,False,plants,0.9
623,chair,022690822-4,17,840,14280,1/2/2025,EMP-027,Open,South,False,chair,1
347,cups,172931352-3,13,840,10920,4/5/2025,EMP-030,Open,North,False,cups,0.97
591,post-it notes,999861710-3,14,890,12460,5/6/2025,EMP-031,Closed,South,False,post-it notes,0.97
968,dryer sheets,815821672-2,2,940,1880,4/14/2025,EMP-039,Open,South,False,dryer sheets,0.72
775,peeler,178457739-1,12,790,9480,9/10/2025,EMP-035,Cancelled,South,False,peeler,0.99
562,paperweight,679193403-4,14,790,11060,3/4/2025,EMP-029,Cancelled,West,False,N,0.29
663,television,544603778-2,3,770,2310,5/6/2025,EMP-031,Closed,South,False,N,0.24
377,oven,033826904-5,1,640,640,7/8/2025,EMP-033,Open,West,False,oven,0.75
159,mirror,595523540-X,15,530,7950,5/6/2025,EMP-031,Closed,South,False,mirror,0.96
235,computer,916593960-3,7,1000,7000,9/1/2025,EMP-026,Cancelled,North,False,computer,0.84
253,smoke detector,559164151-2,10,790,7900,9/1/2025,EMP-026,Cancelled,North,False,smoke detector,0.94
560,wipes,883506337-X,8,840,6720,1/2/2025,EMP-027,Open,South,False,wipes,0.92
275,fabric softener,591246349-4,12,940,11280,4/5/2025,EMP-030,Open,North,False,fabric softener,0.67
322,mirror,595523540-X,1,530,530,6/26/2025,EMP-023,Cancelled,South,False,mirror,0.96
25,ftovalap smart oven,,18,530,9540,6/26/2025,EMP-023,Cancelled,South,True,oven,0.88
160,meat tenderizer,854302527-3,20,560,11200,6/26/2025,EMP-023,Cancelled,South,False,meat tenderizer,0.74
514,brisk it zelos 450 smart grill,,3,910,2730,9/1/2025,EMP-026,Cancelled,North,True,N,0.12
450,dresser,389067558-1,3,870,2610,8/28/2025,EMP-025,Closed,West,False,N,0.28
125,notebook,248047095-4,1,930,930,7/27/2025,EMP-024,Open,East,False,N,0.59
796,scoop,241285508-0,4,530,2120,3/13/2025,EMP-038,Cancelled,North,False,scoop,0.77
410,peeler,178457739-1,9,790,7110,4/24/2025,EMP-021,Open,West,False,peeler,0.99
172,vsae,,8,520,4160,9/1/2025,EMP-026,Cancelled,North,True,N,0.11
416,bed,924658502-X,6,530,3180,1/2/2025,EMP-027,Open,South,False,bed,0.99
400,grater,095046965-3,17,960,16320,3/23/2025,EMP-020,Cancelled,East,False,grater,0.99
733,organizer,914279681-4,8,700,5600,3/4/2025,EMP-029,Cancelled,West,False,organizer,0.82
371,toilet,054326310-X,20,920,18400,1/2/2025,EMP-027,Open,South,False,toilet,0.78
973,pans,483919353-3,18,620,11160,9/10/2025,EMP-035,Cancelled,South,False,pans,0.99
331,rolling pin,618866491-8,11,680,7480,6/26/2025,EMP-023,Cancelled,South,False,rolling pin,0.75
127,towel,128737223-6,13,590,7670,9/1/2025,EMP-026,Cancelled,North,False,towel,0.71
717,peeler,178457739-1,19,790,15010,5/6/2025,EMP-031,Closed,South,False,peeler,0.99
956,mirror,595523540-X,6,530,3180,1/11/2025,EMP-036,Open,East,False,mirror,0.96
649,shower,225448060-X,5,520,2600,9/10/2025,EMP-035,Cancelled,South,False,shower,0.86
244,bed,924658502-X,5,530,2650,9/1/2025,EMP-026,Cancelled,North,False,bed,0.99
923,rug,462338743-7,4,680,2720,4/5/2025,EMP-030,Open,North,False,rug,1
508,lamp,663027687-6,14,600,8400,3/4/2025,EMP-029,Cancelled,West,False,lamp,0.99
736,pots,117314282-7,19,570,10830,6/7/2025,EMP-032,Cancelled,East,False,pots,0.97
303,towel,128737223-6,13,590,7670,5/25/2025,EMP-022,Closed,North,False,towel,0.71
752,pnas,,13,480,6240,4/5/2025,EMP-030,Open,North,True,N,0.11
592,jura e8 coffee machiuen,,18,640,11520,6/7/2025,EMP-032,Cancelled,East,True,N,0.11
886,bathrobe,538526465-2,1,800,800,3/13/2025,EMP-038,Cancelled,North,False,N,0.11
784,fire extinguisher,532330577-0,13,990,12870,9/10/2025,EMP-035,Cancelled,South,False,fire extinguisher,0.87
195,spoon,522462286-7,7,650,4550,5/6/2025,EMP-031,Closed,South,False,N,0.51
592,spoon,522462286-7,10,650,6500,6/7/2025,EMP-032,Cancelled,East,False,N,0.51
902,fire extinguisher,532330577-0,7,990,6930,1/2/2025,EMP-027,Open,South,False,fire extinguisher,0.87
802,fabric softener,591246349-4,10,940,9400,9/1/2025,EMP-026,Cancelled,North,False,fabric softener,0.67
473,cutting board,288099785-2,13,990,12870,4/5/2025,EMP-030,Open,North,False,cutting board,0.98
167,pillows,234111883-6,1,700,700,4/5/2025,EMP-030,Open,North,False,pillows,1
229,mitts,404975558-0,9,810,7290,3/4/2025,EMP-029,Cancelled,West,False,mitts,0.84
166,thermostat,708686037-9,20,580,11600,3/4/2025,EMP-029,Cancelled,West,False,thermostat,0.88
277,mirror,595523540-X,11,530,5830,6/7/2025,EMP-032,Cancelled,East,False,mirror,0.96
828,desk,873005134-7,15,910,13650,8/9/2025,EMP-034,Closed,North,False,desk,0.77
272,prestoa cool-touch electric griddle,,16,820,13120,1/2/2025,EMP-027,Open,South,True,N,0.31
690,calendar,165706419-0,19,940,17860,5/6/2025,EMP-031,Closed,South,False,N,0.4
3,toothbrush holder,187586370-2,15,970,14550,2/22/2025,EMP-019,Closed,South,False,toothbrush holder,0.81
84,slippers,389703846-3,3,620,1860,2/3/2025,EMP-028,Closed,East,False,slippers,0.99
538,peleer,,19,180,3420,6/7/2025,EMP-032,Cancelled,East,True,N,0.11
397,curtains,025355772-0,20,760,15200,9/10/2025,EMP-035,Cancelled,South,False,N,0.58
543,notebook,248047095-4,4,930,3720,2/3/2025,EMP-028,Closed,East,False,N,0.59
978,cups,172931352-3,1,840,840,5/15/2025,EMP-040,Closed,East,False,cups,0.97
501,sponges,510683927-0,7,530,3710,5/25/2025,EMP-022,Closed,North,False,N,0.11
410,television,544603778-2,6,770,4620,4/24/2025,EMP-021,Open,West,False,N,0.24
464,garbage bags,808418777-5,16,630,10080,4/5/2025,EMP-030,Open,North,False,garbage bags,0.98
448,bzd,,2,780,1560,6/7/2025,EMP-032,Cancelled,East,True,N,0.11
288,towel,128737223-6,20,590,11800,8/9/2025,EMP-034,Closed,North,False,towel,0.71
376,whisk,,14,170,2380,6/7/2025,EMP-032,Cancelled,East,True,whisk,0.97
700,cleaner,725090208-3,15,900,13500,6/26/2025,EMP-023,Cancelled,South,False,cleaner,0.93
156,notebook,248047095-4,1,930,930,2/3/2025,EMP-028,Closed,East,False,N,0.59
472,kettle,709740462-0,13,820,10660,3/4/2025,EMP-029,Cancelled,West,False,kettle,0.97
227,vacuum cleaner,099608866-0,20,660,13200,1/2/2025,EMP-027,Open,South,False,cleaner,0.64
748,lamp,663027687-6,2,600,1200,9/10/2025,EMP-035,Cancelled,South,False,lamp,0.99
835,computer,916593960-3,18,1000,18000,6/7/2025,EMP-032,Cancelled,East,False,computer,0.84
3,toaster,,18,310,5580,2/22/2025,EMP-019,Closed,South,True,toaster,0.97
816,compuaer,,6,960,5760,5/6/2025,EMP-031,Closed,South,True,N,0.11
762,garlic press,900394976-X,18,870,15660,5/6/2025,EMP-031,Closed,South,False,N,0.25
104,dish soap dispenser,184484650-4,3,880,2640,4/24/2025,EMP-021,Open,West,False,soap holder,0.72
335,chair,022690822-4,8,840,6720,1/2/2025,EMP-027,Open,South,False,chair,1
430,peler,,16,220,3520,6/26/2025,EMP-023,Cancelled,South,True,N,0.11
986,sink,653223938-0,7,820,5740,4/14/2025,EMP-039,Open,South,False,sink,0.95
138,chair,022690822-4,6,840,5040,2/3/2025,EMP-028,Closed,East,False,chair,1
7,des,,18,280,5040,6/26/2025,EMP-023,Cancelled,South,True,N,0.11
738,pillows,234111883-6,8,700,5600,8/9/2025,EMP-034,Closed,North,False,pillows,1
446,grater,095046965-3,7,960,6720,4/5/2025,EMP-030,Open,North,False,grater,0.99
14,ecozy smart nugget ice maker,,20,550,11000,4/24/2025,EMP-021,Open,West,True,N,0.41
247,wall art,461301507-3,11,980,10780,3/4/2025,EMP-029,Cancelled,West,False,wall art,0.69
210,organizer,914279681-4,1,700,700,2/22/2025,EMP-019,Closed,South,False,organizer,0.82
17,vase,437467670-8,13,690,8970,7/27/2025,EMP-024,Open,East,False,vase,0.98
681,first aid kit,119998156-7,1,840,840,5/6/2025,EMP-031,Closed,South,False,first aid kit,0.62
318,scale,051073236-4,4,1000,4000,2/3/2025,EMP-028,Closed,East,False,scale,1
23,dustpan,643930835-1,12,640,7680,4/24/2025,EMP-021,Open,West,False,N,0.11
206,pillows,234111883-6,3,700,2100,7/27/2025,EMP-024,Open,East,False,pillows,1
699,table,467050186-0,11,760,8360,5/15/2025,EMP-040,Closed,East,False,table,0.82
420,rug,462338743-7,7,680,4760,5/25/2025,EMP-022,Closed,North,False,rug,1
455,book,568190630-2,4,580,2320,4/5/2025,EMP-030,Open,North,False,N,0.21
76,extension cord,213627902-5,16,840,13440,3/4/2025,EMP-029,Cancelled,West,False,extension cord,0.73
479,wall art,461301507-3,4,980,3920,1/11/2025,EMP-036,Open,East,False,wall art,0.69
948,calendar,165706419-0,15,940,14100,2/12/2025,EMP-037,Closed,West,False,N,0.4
739,magnets,122387572-5,7,990,6930,9/10/2025,EMP-035,Cancelled,South,False,magnets,0.99
622,cutting board,288099785-2,8,990,7920,9/1/2025,EMP-026,Cancelled,North,False,cutting board,0.98
189,table,467050186-0,20,760,15200,8/9/2025,EMP-034,Closed,North,False,table,0.82
121,knife,642491412-9,12,940,11280,3/23/2025,EMP-020,Cancelled,East,False,knife,1
514,toothbrush holder,187586370-2,13,970,12610,9/1/2025,EMP-026,Cancelled,North,False,toothbrush holder,0.81
69,tv remote,851653117-1,7,880,6160,5/6/2025,EMP-031,Closed,South,False,tv remote,0.68
638,fabric softener,591246349-4,3,940,2820,7/8/2025,EMP-033,Open,West,False,fabric softener,0.67
307,calendar,165706419-0,11,940,10340,9/1/2025,EMP-026,Cancelled,North,False,N,0.4
298,table,467050186-0,12,760,9120,9/10/2025,EMP-035,Cancelled,South,False,table,0.82
426,hairdryer,444723983-3,2,780,1560,2/3/2025,EMP-028,Closed,East,False,N,0.11
519,grater,095046965-3,13,960,12480,5/6/2025,EMP-031,Closed,South,False,grater,0.99
406,smoke detector,559164151-2,20,790,15800,9/1/2025,EMP-026,Cancelled,North,False,smoke detector,0.94
689,table,467050186-0,7,760,5320,4/14/2025,EMP-039,Open,South,False,table,0.82
115,extension cord,213627902-5,1,840,840,6/26/2025,EMP-023,Cancelled,South,False,extension cord,0.73
1,peeler,178457739-1,11,790,8690,9/20/2025,EMP-017,Cancelled,West,False,peeler,0.99
554,curtains,025355772-0,2,760,1520,4/5/2025,EMP-030,Open,North,False,N,0.58
71,luggage,031900911-4,8,520,4160,7/27/2025,EMP-024,Open,East,False,N,0.36
776,lamp,663027687-6,9,600,5400,1/11/2025,EMP-036,Open,East,False,lamp,0.99
787,headphones,173105724-5,20,910,18200,3/13/2025,EMP-038,Cancelled,North,False,headphones,0.9
779,gloves,586130269-3,6,670,4020,4/14/2025,EMP-039,Open,South,False,gloves,0.68
565,pans,,9,860,7740,6/7/2025,EMP-032,Cancelled,East,True,pans,0.99
215,rolling pin,,3,930,2790,7/27/2025,EMP-024,Open,East,True,rolling pin,0.75
321,ladle,094494303-9,1,700,700,5/25/2025,EMP-022,Closed,North,False,ladle,0.84
587,calendar,165706419-0,1,940,940,1/11/2025,EMP-036,Open,East,False,N,0.4
121,iron,220340584-8,15,570,8550,3/23/2025,EMP-020,Cancelled,East,False,iron,0.98
704,computer,916593960-3,11,1000,11000,1/2/2025,EMP-027,Open,South,False,computer,0.84
764,dustpan,643930835-1,4,640,2560,7/8/2025,EMP-033,Open,West,False,N,0.11
49,wi-fi router,993525470-4,8,850,6800,3/4/2025,EMP-029,Cancelled,West,False,wi-fi router,1
639,whisk,980036639-3,19,760,14440,8/9/2025,EMP-034,Closed,North,False,whisk,0.97
229,hard drive,305257897-9,19,960,18240,3/4/2025,EMP-029,Cancelled,West,False,hard drive,0.99
604,oster duraceramic air fryer,,20,160,3200,9/1/2025,EMP-026,Cancelled,North,True,N,0.35
971,peeler,178457739-1,12,790,9480,7/8/2025,EMP-033,Open,West,False,peeler,0.99
192,oster duraceyamic airr fryer,,12,980,11760,2/3/2025,EMP-028,Closed,East,True,N,0.11
565,paper,622062581-1,9,670,6030,6/7/2025,EMP-032,Cancelled,East,False,paper,0.97
472,teleevisin,,8,940,7520,3/4/2025,EMP-029,Cancelled,West,True,N,0.11
22,paper,622062581-1,1,670,670,3/23/2025,EMP-020,Cancelled,East,False,paper,0.97
279,magnets,122387572-5,5,990,4950,8/9/2025,EMP-034,Closed,North,False,magnets,0.99
204,book,568190630-2,14,580,8120,5/25/2025,EMP-022,Closed,North,False,N,0.21
849,dresser,389067558-1,3,870,2610,2/12/2025,EMP-037,Closed,West,False,N,0.28
266,ladle,094494303-9,14,700,9800,4/5/2025,EMP-030,Open,North,False,ladle,0.84
367,headphones,173105724-5,11,910,10010,6/7/2025,EMP-032,Cancelled,East,False,headphones,0.9
416,trash bin,599313830-0,2,830,1660,1/2/2025,EMP-027,Open,South,False,trash bin,0.77
657,bed,924658502-X,10,530,5300,8/9/2025,EMP-034,Closed,North,False,bed,0.99
204,soap holder,626212238-9,20,850,17000,5/25/2025,EMP-022,Closed,North,False,soap holder,0.82
709,fabric softener,591246349-4,7,940,6580,6/7/2025,EMP-032,Cancelled,East,False,fabric softener,0.67
713,salt & pepper shakers,609097674-1,9,770,6930,1/2/2025,EMP-027,Open,South,False,salt & pepper shakers,0.9
29,microwave,340193091-5,20,820,16400,1/2/2025,EMP-027,Open,South,False,microwave,0.96
81,rug,462338743-7,17,680,11560,8/28/2025,EMP-025,Closed,West,False,rug,1
885,ceiling fan,294891984-3,12,890,10680,2/12/2025,EMP-037,Closed,West,False,ceiling fan,0.95
786,refrigerator,282374831-8,16,580,9280,2/12/2025,EMP-037,Closed,West,False,N,0.11
580,grater,095046965-3,8,960,7680,3/4/2025,EMP-029,Cancelled,West,False,grater,0.99
212,sponges,510683927-0,13,530,6890,4/24/2025,EMP-021,Open,West,False,N,0.11
208,basket,626934340-2,14,580,8120,9/1/2025,EMP-026,Cancelled,North,False,basket,0.81
522,vacuum cleaner,099608866-0,16,660,10560,8/28/2025,EMP-025,Closed,West,False,cleaner,0.64
890,basket,626934340-2,8,580,4640,7/8/2025,EMP-033,Open,West,False,basket,0.81
417,tongs,734549797-6,5,690,3450,2/3/2025,EMP-028,Closed,East,False,tongs,0.99
